Age,Attrition,BusinessTravel,Department,Education,EducationField,EnvironmentSatisfaction,Gender,JobRole,JobSatisfaction,MaritalStatus,WorkLifeBalance,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsWithCurrManager,Core_Communication,Core_Teamwork,Core_ProblemSolving,Core_Adaptability,Core_TimeManagement,Core_Initiative,Core_Accountability,Core_LearningAgility,Dept_Comp1,Dept_Comp2,Dept_Comp3,Role_Comp1,Role_Comp2,PerformanceScore,CORE_COMM_01,CORE_COMM_02,CORE_COMM_03,CORE_COMM_04,CORE_TEAM_01,CORE_TEAM_02,CORE_TEAM_03,CORE_TEAM_04,CORE_PROB_01,CORE_PROB_02,CORE_PROB_03,CORE_PROB_04,CORE_ADAPT_01,CORE_ADAPT_02,CORE_ADAPT_03,CORE_ADAPT_04,CORE_TIME_01,CORE_TIME_02,CORE_TIME_03,CORE_TIME_04,CORE_INIT_01,CORE_INIT_02,CORE_INIT_03,CORE_INIT_04,CORE_ACCT_01,CORE_ACCT_02,CORE_ACCT_03,CORE_ACCT_04,CORE_LEARN_01,CORE_LEARN_02,CORE_LEARN_03,CORE_LEARN_04,DEPT_COMP1_01,DEPT_COMP1_02,DEPT_COMP1_03,DEPT_COMP2_01,DEPT_COMP2_02,DEPT_COMP2_03,DEPT_COMP3_01,DEPT_COMP3_02,DEPT_COMP3_03,ROLE_COMP1_01,ROLE_COMP1_02,ROLE_COMP1_03,ROLE_COMP2_01,ROLE_COMP2_02,ROLE_COMP2_03
26,No,Travel_Rarely,Sales & Marketing,4,Life Sciences,4,Female,Sales Representative,2,Single,3,3,2,1,0,4.0,4.0,4.0,2.42,1.95,2.69,3.63,2.46,3.36,2.09,2.62,2.64,2.62,56.85,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
48,No,Travel_Rarely,Sales & Marketing,1,Computer Science,4,Female,Sales Representative,3,Married,1,17,14,6,5,2.61,2.67,4.0,2.61,3.73,1.73,2.54,2.92,3.5,4.0,3.49,3.46,2.32,67.95,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
35,No,Travel_Rarely,Sales & Marketing,4,Life Sciences,2,Female,Sales Representative,3,Married,3,6,5,3,2,3.33,2.29,3.04,1.73,3.17,2.24,3.22,2.15,3.61,4.0,4.0,2.94,4.0,55.91,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
38,Yes,Travel_Frequently,Sales & Marketing,4,Computer Science,2,Female,Sales Representative,1,Divorced,2,15,6,4,3,3.14,2.6,2.46,3.05,2.3,1.68,2.35,2.04,1.45,4.0,3.71,3.32,3.39,43.13,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
36,Yes,Travel_Rarely,Sales & Marketing,3,Medical,4,Female,Sales Representative,4,Single,3,12,10,7,6,3.87,2.55,3.57,2.9,3.12,4.0,2.53,2.81,3.36,2.8,3.73,2.79,3.73,74.05,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
29,No,No_Travel,Sales & Marketing,2,Life Sciences,3,Male,Sales Representative,2,Single,4,4,2,1,0,2.99,1.15,3.79,3.54,3.65,2.99,1.79,2.6,3.58,3.19,3.04,3.73,2.71,53.29,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
36,No,Travel_Frequently,Sales & Marketing,5,Technical Degree,2,Male,Sales Representative,2,Divorced,3,11,7,3,2,1.4,2.21,3.72,2.39,2.85,3.34,1.6,3.04,3.4,2.04,2.15,2.37,2.0,41.93,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
50,No,Travel_Frequently,Sales & Marketing,4,Medical,1,Female,Sales Representative,4,Single,2,25,10,7,4,2.37,2.75,2.47,2.63,2.83,3.15,3.92,2.12,3.63,3.32,2.14,2.78,2.48,56.05,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0
27,Yes,Travel_Rarely,Sales & Marketing,4,Life Sciences,4,Female,Sales Representative,3,Single,3,8,8,2,7,2.92,3.54,3.9,3.61,4.0,3.26,2.64,3.97,2.98,4.0,4.0,2.45,3.41,72.86,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
25,No,Travel_Rarely,Sales & Marketing,3,Medical,3,Female,Sales Representative,2,Married,4,2,1,0,0,2.48,3.55,3.11,3.66,2.28,2.36,2.98,1.85,3.27,2.54,3.25,3.26,2.79,50.55,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
39,No,Travel_Rarely,Sales & Marketing,3,Medical,1,Female,Sales Representative,4,Married,3,12,6,2,1,3.13,3.14,2.97,2.69,2.76,2.71,3.08,3.19,3.23,2.91,2.96,2.64,1.71,53.09,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
36,No,Travel_Frequently,Sales & Marketing,3,Life Sciences,2,Male,Sales Representative,2,Single,2,11,5,2,1,2.49,2.79,4.0,2.11,2.57,1.45,1.65,2.58,4.0,2.78,3.63,1.08,4.0,45.52,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
35,No,Travel_Rarely,Sales & Marketing,4,Marketing,1,Male,Sales Representative,3,Divorced,3,11,5,2,1,1.63,1.96,4.0,2.27,1.62,1.87,2.32,3.41,4.0,2.45,1.85,3.63,2.59,43.16,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
32,No,Travel_Rarely,Sales & Marketing,2,Computer Science,3,Prefer Not To Say,Sales Representative,4,Married,4,6,4,2,1,2.31,3.24,2.68,4.0,3.81,3.82,3.01,3.16,2.93,3.29,4.0,3.52,3.14,68.86,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
47,Yes,Travel_Frequently,Sales & Marketing,3,Life Sciences,3,Male,Sales Representative,3,Married,1,25,23,5,10,3.82,3.28,2.93,3.02,2.92,2.65,1.94,3.12,4.0,2.96,3.46,2.99,2.89,67.44,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
48,No,Travel_Frequently,Sales & Marketing,3,Life Sciences,3,Male,Sales Representative,3,Divorced,2,17,14,6,5,4.0,1.46,3.46,2.11,3.18,2.38,2.15,3.83,3.99,2.8,3.06,2.28,3.83,62.17,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
26,Yes,Travel_Frequently,Sales & Marketing,4,Technical Degree,3,Male,Sales Representative,2,Married,3,3,2,1,0,2.28,2.03,3.18,3.05,3.95,1.4,3.79,4.0,1.87,3.58,2.83,2.64,3.65,52.33,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
41,Yes,Travel_Rarely,Sales & Marketing,1,Marketing,1,Male,Sales Representative,1,Married,3,5,0,0,0,1.87,2.13,2.87,2.88,3.04,1.65,2.3,2.98,2.95,1.76,2.99,1.67,2.03,28.86,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1
46,No,Travel_Rarely,Sales & Marketing,3,Technical Degree,1,Female,Sales Representative,1,Divorced,3,25,19,17,8,2.17,2.12,2.47,2.39,2.8,1.94,2.58,3.09,2.47,1.79,3.57,3.4,3.39,42.34,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
54,No,No_Travel,Sales & Marketing,3,Human Resources,4,Female,Sales Representative,4,Single,3,23,5,3,4,3.01,2.5,3.51,3.57,4.0,4.0,2.34,3.84,3.49,3.27,4.0,3.51,2.64,77.94,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
27,No,Travel_Rarely,Sales & Marketing,3,Computer Science,4,Female,Sales Representative,1,Single,4,3,2,1,0,3.27,1.62,2.13,2.6,3.06,2.19,2.85,2.94,2.32,2.65,3.78,3.8,2.92,49.07,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
23,No,Travel_Rarely,Sales & Marketing,4,Information Systems,3,Non-Binary,Sales Representative,4,Single,4,1,0,0,0,2.42,3.01,2.73,3.49,2.47,2.11,3.45,4.0,3.5,4.0,4.0,4.0,2.62,65.34,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
29,No,No_Travel,Sales & Marketing,4,Computer Science,2,Male,Sales Representative,3,Divorced,3,6,2,1,0,3.17,2.71,2.52,2.45,3.38,3.91,3.26,3.93,2.86,1.69,2.88,4.0,2.69,54.76,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
22,No,No_Travel,Sales & Marketing,2,Technical Degree,2,Male,Sales Representative,4,Married,3,0,0,0,0,3.17,4.0,3.84,1.78,3.47,3.01,2.93,3.24,2.88,3.47,2.74,3.97,2.4,59.59,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
35,No,No_Travel,Sales & Marketing,3,Information Systems,4,Male,Sales Representative,4,Divorced,4,9,3,2,1,3.43,4.0,4.0,3.29,3.73,3.07,2.05,1.84,4.0,3.15,3.74,4.0,3.37,74.64,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
27,No,Travel_Rarely,Sales & Marketing,3,Medical,2,Male,Sales Representative,4,Single,4,4,3,2,1,3.68,2.51,3.19,3.2,4.0,2.61,2.44,3.29,3.13,3.44,3.55,2.97,2.46,60.4,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
38,No,Travel_Frequently,Sales & Marketing,4,Computer Science,4,Male,Sales Representative,4,Married,3,13,10,4,3,3.62,2.99,3.08,2.64,2.96,2.7,2.61,3.51,2.76,3.27,4.0,3.66,1.82,70.51,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
34,No,Travel_Rarely,Sales & Marketing,3,Life Sciences,4,Male,Sales Representative,3,Married,4,11,8,3,2,2.77,3.38,3.44,3.55,3.74,2.49,2.21,2.93,3.26,2.63,3.23,4.0,2.75,66.68,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
31,No,No_Travel,Sales & Marketing,5,Life Sciences,2,Female,Sales Representative,4,Single,2,6,3,1,0,2.34,3.96,3.61,3.36,3.62,2.05,3.42,3.42,3.61,2.83,3.57,3.33,2.37,62.21,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0
47,No,Travel_Rarely,Sales & Marketing,4,Marketing,3,Male,Sales Representative,4,Divorced,2,6,4,2,1,2.85,3.21,2.84,3.06,1.96,2.88,3.15,3.52,3.22,4.0,3.06,3.79,4.0,66.75,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
28,No,Travel_Rarely,Sales & Marketing,3,Computer Science,1,Male,Sales Representative,2,Married,3,3,1,0,0,1.45,3.1,3.11,2.0,3.19,2.16,2.3,2.75,3.88,3.95,3.23,3.15,3.71,43.33,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
37,No,Travel_Rarely,Sales & Marketing,4,Medical,1,Male,Sales Representative,3,Divorced,3,11,8,4,3,2.17,2.52,2.32,4.0,2.54,1.72,3.06,3.36,4.0,2.55,1.36,3.16,3.7,48.3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
47,No,Travel_Rarely,Sales & Marketing,3,Computer Science,4,Male,Sales Representative,1,Married,3,18,11,6,4,2.95,2.8,3.24,3.44,2.75,3.51,2.51,3.56,1.63,1.8,3.16,2.61,2.72,54.86,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
27,No,Travel_Frequently,Sales & Marketing,3,Medical,3,Male,Sales Representative,4,Married,3,4,3,1,0,2.92,3.63,3.01,3.07,2.87,2.32,3.46,3.84,3.84,2.86,4.0,3.42,2.53,66.42,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
30,No,Travel_Frequently,Sales & Marketing,5,Other,3,Male,Sales Representative,4,Single,4,6,3,1,0,3.53,3.09,3.6,4.0,1.89,3.35,3.7,3.44,4.0,4.0,2.37,1.48,3.86,67.64,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1
41,No,No_Travel,Sales & Marketing,2,Information Systems,3,Male,Sales Representative,3,Single,3,12,6,3,2,3.49,2.52,4.0,2.65,3.12,3.18,2.71,1.49,2.63,3.4,4.0,2.57,2.36,58.94,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
21,No,No_Travel,Sales & Marketing,3,Marketing,2,Male,Sales Representative,2,Married,4,0,0,0,0,2.74,2.23,1.92,2.36,4.0,1.05,2.17,2.42,2.27,2.54,3.01,4.0,3.67,41.23,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
24,No,Travel_Frequently,Sales & Marketing,3,Medical,2,Male,Sales Representative,1,Single,2,4,0,0,0,3.38,3.57,3.89,1.77,3.05,2.77,2.47,3.41,3.38,1.6,2.87,2.73,2.61,42.64,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
32,No,Travel_Frequently,Sales & Marketing,3,Technical Degree,1,Female,Sales Representative,4,Divorced,3,7,3,1,0,2.62,2.65,2.6,4.0,2.54,1.0,2.2,2.06,3.44,2.56,2.55,3.45,2.87,47.55,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
23,No,No_Travel,Sales & Marketing,4,Life Sciences,3,Male,Sales Representative,1,Single,3,0,0,0,0,1.14,3.07,2.56,2.28,2.86,3.63,2.66,2.13,2.81,4.0,2.59,3.19,2.59,42.96,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
18,No,Travel_Rarely,Sales & Marketing,3,Life Sciences,1,Female,Sales Representative,2,Divorced,4,0,0,0,0,2.6,2.31,3.24,3.23,3.44,2.9,1.32,2.84,2.65,3.87,3.58,2.14,3.46,41.98,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
24,No,Travel_Frequently,Sales & Marketing,4,Technical Degree,2,Male,Sales Representative,1,Single,3,1,0,0,0,3.4,2.79,2.25,2.15,1.85,3.86,1.16,2.61,2.26,2.15,2.91,3.16,2.09,34.58,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
52,No,Travel_Frequently,Sales & Marketing,2,Medical,4,Female,Sales Representative,3,Married,2,24,5,3,2,2.95,2.01,2.58,4.0,1.73,2.54,4.0,3.08,4.0,3.33,4.0,3.82,3.8,71.04,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
41,No,Travel_Rarely,Sales & Marketing,2,Computer Science,1,Male,Sales Representative,2,Married,3,14,5,3,2,1.0,3.21,3.01,3.01,1.51,3.47,2.59,3.12,1.75,3.31,3.26,3.23,2.85,42.38,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
18,No,No_Travel,Sales & Marketing,1,Marketing,2,Male,Sales Representative,4,Married,3,0,0,0,0,3.07,3.06,2.59,2.95,2.4,3.88,2.78,3.23,3.31,2.9,2.91,3.24,2.51,56.41,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
41,No,Travel_Rarely,Sales & Marketing,3,Technical Degree,1,Female,Sales Representative,4,Married,3,11,8,7,7,3.88,2.73,3.69,3.69,3.12,2.9,2.69,2.47,2.55,3.4,3.2,3.41,2.62,58.94,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
26,No,Travel_Rarely,Sales & Marketing,3,Computer Science,1,Prefer Not To Say,Sales Representative,2,Divorced,3,3,2,1,0,2.75,1.0,3.09,4.0,3.23,1.74,2.82,2.13,2.73,1.67,3.26,1.96,2.21,35.29,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0
40,No,Travel_Frequently,Sales & Marketing,3,Life Sciences,3,Male,Sales Representative,3,Married,1,14,10,6,3,4.0,3.29,4.0,3.29,2.95,2.62,2.72,3.19,3.35,2.66,2.65,2.51,2.45,62.66,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
25,No,Travel_Frequently,Sales & Marketing,3,Other,3,Female,Sales Representative,3,Divorced,3,2,1,0,0,3.84,2.09,3.12,3.63,2.9,3.26,4.0,2.56,3.72,3.66,3.17,2.99,3.28,62.16,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
28,No,Travel_Rarely,Sales & Marketing,3,Medical,3,Female,Sales Representative,1,Single,1,3,1,0,0,3.49,3.63,3.1,3.16,3.06,4.0,2.78,2.83,3.37,1.53,2.53,2.95,3.91,51.13,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
45,No,Travel_Rarely,Sales & Marketing,3,Technical Degree,3,Male,Sales Representative,4,Divorced,3,22,18,8,7,2.62,2.5,3.47,4.0,3.63,2.91,2.06,2.77,2.97,3.6,3.1,2.77,2.18,68.28,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
25,No,Travel_Frequently,Sales & Marketing,1,Information Systems,2,Male,Sales Representative,2,Single,4,7,6,3,4,3.93,3.05,4.0,3.37,2.75,3.41,2.52,3.07,3.76,3.04,4.0,2.78,2.54,56.03,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
35,No,Travel_Frequently,Sales & Marketing,4,Other,3,Male,Sales Representative,2,Married,1,10,5,3,2,3.77,3.97,3.01,2.2,3.21,2.67,2.84,2.53,3.4,3.84,3.87,2.74,2.69,58.27,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
31,Yes,Travel_Frequently,Sales & Marketing,3,Life Sciences,1,Male,Sales Representative,3,Married,3,12,1,0,0,3.07,1.98,2.18,3.05,3.73,2.21,3.15,3.14,3.02,2.42,2.73,2.35,4.0,47.8,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1
32,No,Travel_Rarely,Sales & Marketing,3,Life Sciences,3,Male,Sales Representative,4,Married,4,7,2,0,0,2.53,3.32,3.93,2.08,4.0,3.05,3.27,3.17,3.19,3.03,3.82,2.49,2.7,64.93,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
29,Yes,Travel_Rarely,Sales & Marketing,1,Medical,1,Female,Sales Representative,2,Single,2,6,4,2,1,4.0,2.56,2.2,1.72,3.97,1.4,2.01,2.95,2.79,1.75,2.1,1.58,3.25,35.84,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
47,No,Travel_Rarely,Sales & Marketing,1,Computer Science,2,Male,Sales Representative,1,Married,3,14,10,3,5,3.16,3.55,2.98,2.16,3.36,2.77,2.32,2.02,2.36,3.28,3.39,2.27,2.42,44.37,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
40,No,Travel_Rarely,Sales & Marketing,2,Marketing,2,Male,Sales Representative,1,Married,2,12,10,4,7,3.81,1.63,3.62,1.72,2.65,3.5,3.27,2.09,2.37,3.34,2.15,3.85,2.36,44.66,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
50,No,Travel_Frequently,Sales & Marketing,5,Medical,3,Male,Sales Representative,4,Single,3,32,32,6,9,3.38,3.15,3.47,3.41,2.71,3.49,2.54,3.06,3.84,2.56,2.65,3.33,3.28,75.72,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
22,No,No_Travel,Sales & Marketing,3,Life Sciences,1,Female,Sales Representative,3,Single,3,0,0,0,0,1.69,3.11,2.65,2.47,1.83,3.0,3.61,3.72,2.09,3.01,3.63,2.68,2.7,44.01,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
32,No,Travel_Rarely,Sales & Marketing,4,Other,4,Non-Binary,Sales Representative,1,Married,3,8,7,5,4,2.46,3.08,2.66,2.3,2.68,3.01,3.0,3.17,3.84,3.19,3.78,2.57,2.2,54.15,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
19,No,Travel_Rarely,Sales & Marketing,4,Other,4,Male,Sales Representative,2,Divorced,4,0,0,0,0,4.0,3.17,4.0,3.15,2.34,3.27,2.84,3.03,3.61,1.75,3.77,3.75,3.29,61.24,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
18,No,No_Travel,Sales & Marketing,4,Life Sciences,2,Non-Binary,Sales Representative,2,Married,4,0,0,0,0,3.73,2.32,3.93,1.26,2.59,3.07,2.25,3.46,3.63,2.75,3.42,3.53,2.89,48.07,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
